Accel_X_Mean,Accel_X_RMS,Accel_X_Peak_Freq,Accel_Y_Mean,Accel_Y_RMS,Accel_Y_Peak_Freq,Accel_Z_Mean,Accel_Z_RMS,Accel_Z_Peak_Freq,Gyro_X_Mean,Gyro_X_RMS,Gyro_X_Peak_Freq,Gyro_Y_Mean,Gyro_Y_RMS,Gyro_Y_Peak_Freq,Gyro_Z_Mean,Gyro_Z_RMS,Gyro_Z_Peak_Freq,Label
0.5314020711675096,0.0,0.0,0.5351380851754276,5.20172967509372e-17,1.0,0.5467096524298081,0.0,1.0,0.5048025621760706,6.237789894870243e-05,0.75,0.4368629024090594,4.7658967452952016e-05,0.6666666666666667,0.5600410847975129,2.2941739378596295e-05,0.6666666666666667,Baseline
0.5314020711675096,0.0,0.0,0.5351380851754275,8.98908261303909e-17,0.6666666666666667,0.5467096524298081,9.675946274045405e-18,1.0,0.5046222615963099,7.373704676379566e-05,0.75,0.43693806685611764,9.216421983543582e-05,0.6666666666666667,0.5600618582489396,0.0,1.0,Baseline
0.5314020711675096,0.0,0.0,0.5351380851754276,8.518340649863674e-17,1.0,0.5467096524298081,5.947256793008614e-17,0.6666666666666667,0.5045716671781255,4.783310555127012e-05,0.75,0.43689467051429615,9.065856740712069e-05,0.3333333333333333,0.5601188225791527,1.80545175877469e-05,0.6666666666666667,Baseline
0.5314020711675096,0.0,0.0,0.5351380851754276,5.845645977338108e-17,0.6666666666666667,0.5467096524298081,6.812567892557421e-17,1.0,0.5047418583057656,1.619215907362602e-05,0.75,0.43682910711657813,7.13278792781476e-05,0.6666666666666667,0.5601025784910377,2.7296910428450407e-05,0.6666666666666667,Baseline
0.5314020711675096,0.0,0.0,0.5351380851754276,4.4400525609510034e-17,0.6666666666666667,0.5467096524298081,7.558931298377268e-17,1.0,0.5046899755448584,1.2388116333482626e-05,0.75,0.4368893897009586,6.066692782110973e-05,0.3333333333333333,0.5599440561428635,6.0207048800215525e-05,0.6666666666666667,Baseline
0.5314020711675096,0.0,0.0,0.5351380851754276,0.0,0.6666666666666667,0.5467096524298081,6.724578429324206e-17,0.6666666666666667,0.5046811788662365,1.1471657934037139e-05,0.75,0.4368790105382696,3.983740276351094e-05,0.0,0.5600057429522582,8.903993418405123e-05,0.3333333333333333,Baseline
0.5314020711675096,0.0,0.0,0.5351380851754276,3.407485855290132e-17,0.6666666666666667,0.5467096524298081,2.4542254621359986e-17,1.0,0.5046822791418116,1.0435715651721664e-05,0.75,0.4369246360793646,6.132854946152595e-05,0.3333333333333333,0.5601064147050903,7.974472683377641e-05,0.3333333333333333,Baseline
0.5314020711675096,0.0,0.0,0.5351380851754276,3.727798134510044e-17,1.0,0.5467096524298081,2.610745712942034e-17,1.0,0.504662471567212,6.277727748934555e-06,0.5,0.4369270059896401,5.641353083722855e-05,0.3333333333333333,0.5600259784286694,8.639714065267231e-05,0.6666666666666667,Baseline
0.5314020711675096,0.0,0.0,0.5351380851754276,7.060878553591688e-17,0.6666666666666667,0.5467096524298081,4.893264978334958e-17,0.6666666666666667,0.5046127000605316,2.3003906793444e-05,0.5,0.4368584963712234,1.862111138287689e-05,1.0,0.5600740687974559,5.770824554484998e-05,1.0,Baseline
0.5314020711675096,0.0,0.0,0.5351380851754275,8.380068590446423e-17,1.0,0.5467096524298081,4.3966962203157904e-17,0.6666666666666667,0.5047149933423232,3.695161449492785e-05,0.5,0.4368772719533219,0.0,0.6666666666666667,0.5600506605754914,1.5966303612134988e-05,0.6666666666666667,Baseline
0.5314020711675096,0.0,0.0,0.5351380851754276,7.144983642411597e-17,1.0,0.5467096524298081,1.0694783131862507e-18,1.0,0.5047399242072715,1.6561356370591517e-05,0.5,0.43688508871608617,3.5473823435547406e-07,1.0,0.559971559167572,5.917009768192946e-06,0.6666666666666667,Baseline
0.5314020711675096,0.0,0.0,0.5351380851754277,6.116307037966594e-17,0.6666666666666667,0.5467096524298081,1.8643012252836985e-17,1.0,0.5046478446154383,0.0,0.25,0.4369517496409442,5.7113530479110014e-05,0.0,0.5600310176082453,3.7288622841460386e-06,0.6666666666666667,Baseline
0.5314020711675096,0.0,0.0,0.5351380851754276,3.4488047767245627e-17,1.0,0.5467096524298081,5.0259058970226834e-17,0.6666666666666667,0.5046715627674498,4.8911017696843455e-06,0.5,0.43691973169507153,8.89585683364978e-05,0.3333333333333333,0.5600349825762954,9.713444092579517e-06,1.0,Baseline
0.5314020711675096,0.0,0.0,0.5351380851754276,3.300633173069272e-17,0.6666666666666667,0.5467096524298081,5.847374944671688e-17,0.6666666666666667,0.5045550045266338,6.304442024147976e-05,0.75,0.43685903862699715,0.00010025657323908323,0.3333333333333333,0.5600151591468044,2.115540704169169e-05,0.6666666666666667,Baseline
0.5613332091058684,0.14531902807923577,0.5,0.5787841479435147,0.3745925388615504,0.3333333333333333,0.520828063868294,0.457953375068458,0.3333333333333333,0.3496057200993269,0.22498104664978147,0.75,0.9227032735151101,0.5207244111716546,0.3333333333333333,0.07590695466435826,0.9356861040999157,0.3333333333333333,Fast_Shake
0.3208652449548623,0.3522001883606578,0.5,0.2896192173743573,0.3513982588014605,0.3333333333333333,0.15042871847870776,0.606071909486507,0.3333333333333333,0.8489487515763924,0.2536354215218384,0.5,0.30880576513011865,0.561538197381067,0.3333333333333333,0.28677403102375765,0.4909071241755229,0.3333333333333333,Fast_Shake
0.6106199438106774,0.44706053371713506,0.5,0.3247627915159016,0.28975413167641584,0.6666666666666667,0.5528532698328087,0.6755513701823243,0.3333333333333333,0.9443871704915295,0.23331755307439264,0.75,0.5083563553056726,0.6254201648928536,0.3333333333333333,0.6788583393908934,0.3962559473667655,0.3333333333333333,Fast_Shake
0.6988566595077805,0.29816865157704725,0.5,0.5686518746096878,0.1606864851773585,0.3333333333333333,0.6927962512983756,0.470123149940117,0.3333333333333333,0.18303196549967782,0.3240280850735756,0.5,0.6768355674439515,0.5017857170269474,0.6666666666666667,0.8576700147069778,0.6677580855904008,0.6666666666666667,Fast_Shake
0.5392236196761455,0.12866061675337495,0.25,0.3093549595128915,0.3333589319367399,0.6666666666666667,0.4847279919305264,0.1621343580541997,0.6666666666666667,0.2948878336100854,0.4931218893167981,0.5,0.0,0.3220324528717326,0.3333333333333333,0.9275177552696992,0.7590993692189141,0.3333333333333333,Fast_Shake
